Consumption (kWh), Start, End
0.19000000000000000000, 2023-10-07T17:00:00+01:00, 2023-10-07T17:30:00+01:00
0.19900000000000000000, 2023-10-07T17:30:00+01:00, 2023-10-07T18:00:00+01:00
1.5810000000000000, 2023-10-07T18:00:00+01:00, 2023-10-07T18:30:00+01:00
1.1710000000000000, 2023-10-07T18:30:00+01:00, 2023-10-07T19:00:00+01:00
0.37000000000000000000, 2023-10-07T19:00:00+01:00, 2023-10-07T19:30:00+01:00
0.39300000000000000000, 2023-10-07T19:30:00+01:00, 2023-10-07T20:00:00+01:00
0.71800000000000000000, 2023-10-07T20:00:00+01:00, 2023-10-07T20:30:00+01:00
0.87400000000000000000, 2023-10-07T20:30:00+01:00, 2023-10-07T21:00:00+01:00
1.1660000000000000, 2023-10-07T21:00:00+01:00, 2023-10-07T21:30:00+01:00
0.41200000000000000000, 2023-10-07T21:30:00+01:00, 2023-10-07T22:00:00+01:00
0.33800000000000000000, 2023-10-07T22:00:00+01:00, 2023-10-07T22:30:00+01:00
0.30400000000000000000, 2023-10-07T22:30:00+01:00, 2023-10-07T23:00:00+01:00
0.29400000000000000000, 2023-10-07T23:00:00+01:00, 2023-10-07T23:30:00+01:00
0.14100000000000000000, 2023-10-07T23:30:00+01:00, 2023-10-08T00:00:00+01:00
0.05900000000000000000, 2023-10-08T00:00:00+01:00, 2023-10-08T00:30:00+01:00
0.07000000000000000000, 2023-10-08T00:30:00+01:00, 2023-10-08T01:00:00+01:00
0.06200000000000000000, 2023-10-08T01:00:00+01:00, 2023-10-08T01:30:00+01:00
0.06500000000000000000, 2023-10-08T01:30:00+01:00, 2023-10-08T02:00:00+01:00
0.05800000000000000000, 2023-10-08T02:00:00+01:00, 2023-10-08T02:30:00+01:00
0.06600000000000000000, 2023-10-08T02:30:00+01:00, 2023-10-08T03:00:00+01:00
0.05900000000000000000, 2023-10-08T03:00:00+01:00, 2023-10-08T03:30:00+01:00
0.17200000000000000000, 2023-10-08T03:30:00+01:00, 2023-10-08T04:00:00+01:00
0.07500000000000000000, 2023-10-08T04:00:00+01:00, 2023-10-08T04:30:00+01:00
0.06800000000000000000, 2023-10-08T04:30:00+01:00, 2023-10-08T05:00:00+01:00
0.07600000000000000000, 2023-10-08T05:00:00+01:00, 2023-10-08T05:30:00+01:00
0.08500000000000000000, 2023-10-08T05:30:00+01:00, 2023-10-08T06:00:00+01:00
0.06600000000000000000, 2023-10-08T06:00:00+01:00, 2023-10-08T06:30:00+01:00
0.05500000000000000000, 2023-10-08T06:30:00+01:00, 2023-10-08T07:00:00+01:00
0.06100000000000000000, 2023-10-08T07:00:00+01:00, 2023-10-08T07:30:00+01:00
0.15600000000000000000, 2023-10-08T07:30:00+01:00, 2023-10-08T08:00:00+01:00
0.12100000000000000000, 2023-10-08T08:00:00+01:00, 2023-10-08T08:30:00+01:00
0.29000000000000000000, 2023-10-08T08:30:00+01:00, 2023-10-08T09:00:00+01:00
0.70200000000000000000, 2023-10-08T09:00:00+01:00, 2023-10-08T09:30:00+01:00
0.12700000000000000000, 2023-10-08T09:30:00+01:00, 2023-10-08T10:00:00+01:00
0.12800000000000000000, 2023-10-08T10:00:00+01:00, 2023-10-08T10:30:00+01:00
0.32300000000000000000, 2023-10-08T10:30:00+01:00, 2023-10-08T11:00:00+01:00
0.51500000000000000000, 2023-10-08T11:00:00+01:00, 2023-10-08T11:30:00+01:00
0.33700000000000000000, 2023-10-08T11:30:00+01:00, 2023-10-08T12:00:00+01:00
0.17000000000000000000, 2023-10-08T12:00:00+01:00, 2023-10-08T12:30:00+01:00
0.26800000000000000000, 2023-10-08T12:30:00+01:00, 2023-10-08T13:00:00+01:00
0.71000000000000000000, 2023-10-08T13:00:00+01:00, 2023-10-08T13:30:00+01:00
0.19300000000000000000, 2023-10-08T13:30:00+01:00, 2023-10-08T14:00:00+01:00
0.33400000000000000000, 2023-10-08T14:00:00+01:00, 2023-10-08T14:30:00+01:00
0.13000000000000000000, 2023-10-08T14:30:00+01:00, 2023-10-08T15:00:00+01:00
0.29900000000000000000, 2023-10-08T15:00:00+01:00, 2023-10-08T15:30:00+01:00
0.14700000000000000000, 2023-10-08T15:30:00+01:00, 2023-10-08T16:00:00+01:00
0.23600000000000000000, 2023-10-08T16:00:00+01:00, 2023-10-08T16:30:00+01:00
0.53500000000000000000, 2023-10-08T16:30:00+01:00, 2023-10-08T17:00:00+01:00
0.87100000000000000000, 2023-10-08T17:00:00+01:00, 2023-10-08T17:30:00+01:00
0.68200000000000000000, 2023-10-08T17:30:00+01:00, 2023-10-08T18:00:00+01:00
0.59400000000000000000, 2023-10-08T18:00:00+01:00, 2023-10-08T18:30:00+01:00
0.15000000000000000000, 2023-10-08T18:30:00+01:00, 2023-10-08T19:00:00+01:00
0.16800000000000000000, 2023-10-08T19:00:00+01:00, 2023-10-08T19:30:00+01:00
0.18300000000000000000, 2023-10-08T19:30:00+01:00, 2023-10-08T20:00:00+01:00
2.5850000000000000, 2023-10-08T20:00:00+01:00, 2023-10-08T20:30:00+01:00
0.33500000000000000000, 2023-10-08T20:30:00+01:00, 2023-10-08T21:00:00+01:00
0.16300000000000000000, 2023-10-08T21:00:00+01:00, 2023-10-08T21:30:00+01:00
0.16000000000000000000, 2023-10-08T21:30:00+01:00, 2023-10-08T22:00:00+01:00
0.16300000000000000000, 2023-10-08T22:00:00+01:00, 2023-10-08T22:30:00+01:00
0.15100000000000000000, 2023-10-08T22:30:00+01:00, 2023-10-08T23:00:00+01:00
0.12800000000000000000, 2023-10-08T23:00:00+01:00, 2023-10-08T23:30:00+01:00
0.04500000000000000000, 2023-10-08T23:30:00+01:00, 2023-10-09T00:00:00+01:00
0.05200000000000000000, 2023-10-09T00:00:00+01:00, 2023-10-09T00:30:00+01:00
0.04600000000000000000, 2023-10-09T00:30:00+01:00, 2023-10-09T01:00:00+01:00
0.04900000000000000000, 2023-10-09T01:00:00+01:00, 2023-10-09T01:30:00+01:00
0.04800000000000000000, 2023-10-09T01:30:00+01:00, 2023-10-09T02:00:00+01:00
0.04400000000000000000, 2023-10-09T02:00:00+01:00, 2023-10-09T02:30:00+01:00
0.15500000000000000000, 2023-10-09T02:30:00+01:00, 2023-10-09T03:00:00+01:00
0.06500000000000000000, 2023-10-09T03:00:00+01:00, 2023-10-09T03:30:00+01:00
0.06700000000000000000, 2023-10-09T03:30:00+01:00, 2023-10-09T04:00:00+01:00
0.07100000000000000000, 2023-10-09T04:00:00+01:00, 2023-10-09T04:30:00+01:00
0.07200000000000000000, 2023-10-09T04:30:00+01:00, 2023-10-09T05:00:00+01:00
0.04900000000000000000, 2023-10-09T05:00:00+01:00, 2023-10-09T05:30:00+01:00
0.04200000000000000000, 2023-10-09T05:30:00+01:00, 2023-10-09T06:00:00+01:00
0.04400000000000000000, 2023-10-09T06:00:00+01:00, 2023-10-09T06:30:00+01:00
0.10700000000000000000, 2023-10-09T06:30:00+01:00, 2023-10-09T07:00:00+01:00
0.12100000000000000000, 2023-10-09T07:00:00+01:00, 2023-10-09T07:30:00+01:00
0.16000000000000000000, 2023-10-09T07:30:00+01:00, 2023-10-09T08:00:00+01:00
0.31600000000000000000, 2023-10-09T08:00:00+01:00, 2023-10-09T08:30:00+01:00
0.06300000000000000000, 2023-10-09T08:30:00+01:00, 2023-10-09T09:00:00+01:00
0.06300000000000000000, 2023-10-09T09:00:00+01:00, 2023-10-09T09:30:00+01:00
0.05400000000000000000, 2023-10-09T09:30:00+01:00, 2023-10-09T10:00:00+01:00
0.62200000000000000000, 2023-10-09T10:00:00+01:00, 2023-10-09T10:30:00+01:00
0.04100000000000000000, 2023-10-09T10:30:00+01:00, 2023-10-09T11:00:00+01:00
0.04500000000000000000, 2023-10-09T11:00:00+01:00, 2023-10-09T11:30:00+01:00
0.04300000000000000000, 2023-10-09T11:30:00+01:00, 2023-10-09T12:00:00+01:00
0.04000000000000000000, 2023-10-09T12:00:00+01:00, 2023-10-09T12:30:00+01:00
0.04800000000000000000, 2023-10-09T12:30:00+01:00, 2023-10-09T13:00:00+01:00
0.04000000000000000000, 2023-10-09T13:00:00+01:00, 2023-10-09T13:30:00+01:00
0.04200000000000000000, 2023-10-09T13:30:00+01:00, 2023-10-09T14:00:00+01:00
0.04500000000000000000, 2023-10-09T14:00:00+01:00, 2023-10-09T14:30:00+01:00
0.04000000000000000000, 2023-10-09T14:30:00+01:00, 2023-10-09T15:00:00+01:00
0.04500000000000000000, 2023-10-09T15:00:00+01:00, 2023-10-09T15:30:00+01:00
0.05700000000000000000, 2023-10-09T15:30:00+01:00, 2023-10-09T16:00:00+01:00
0.11300000000000000000, 2023-10-09T16:00:00+01:00, 2023-10-09T16:30:00+01:00
0.12300000000000000000, 2023-10-09T16:30:00+01:00, 2023-10-09T17:00:00+01:00
0.15500000000000000000, 2023-10-09T17:00:00+01:00, 2023-10-09T17:30:00+01:00
0.21800000000000000000, 2023-10-09T17:30:00+01:00, 2023-10-09T18:00:00+01:00
0.20000000000000000000, 2023-10-09T18:00:00+01:00, 2023-10-09T18:30:00+01:00
0.14100000000000000000, 2023-10-09T18:30:00+01:00, 2023-10-09T19:00:00+01:00
0.18400000000000000000, 2023-10-09T19:00:00+01:00, 2023-10-09T19:30:00+01:00
0.22000000000000000000, 2023-10-09T19:30:00+01:00, 2023-10-09T20:00:00+01:00
0.21000000000000000000, 2023-10-09T20:00:00+01:00, 2023-10-09T20:30:00+01:00
0.19200000000000000000, 2023-10-09T20:30:00+01:00, 2023-10-09T21:00:00+01:00
1.1010000000000000, 2023-10-09T21:00:00+01:00, 2023-10-09T21:30:00+01:00
0.13900000000000000000, 2023-10-09T21:30:00+01:00, 2023-10-09T22:00:00+01:00
0.10200000000000000000, 2023-10-09T22:00:00+01:00, 2023-10-09T22:30:00+01:00
0.09300000000000000000, 2023-10-09T22:30:00+01:00, 2023-10-09T23:00:00+01:00
0.05100000000000000000, 2023-10-09T23:00:00+01:00, 2023-10-09T23:30:00+01:00
0.05500000000000000000, 2023-10-09T23:30:00+01:00, 2023-10-10T00:00:00+01:00
0.04700000000000000000, 2023-10-10T00:00:00+01:00, 2023-10-10T00:30:00+01:00
0.04600000000000000000, 2023-10-10T00:30:00+01:00, 2023-10-10T01:00:00+01:00
0.04800000000000000000, 2023-10-10T01:00:00+01:00, 2023-10-10T01:30:00+01:00
0.04400000000000000000, 2023-10-10T01:30:00+01:00, 2023-10-10T02:00:00+01:00
0.05100000000000000000, 2023-10-10T02:00:00+01:00, 2023-10-10T02:30:00+01:00
0.04300000000000000000, 2023-10-10T02:30:00+01:00, 2023-10-10T03:00:00+01:00
0.31700000000000000000, 2023-10-10T03:00:00+01:00, 2023-10-10T03:30:00+01:00
0.10200000000000000000, 2023-10-10T03:30:00+01:00, 2023-10-10T04:00:00+01:00
0.05900000000000000000, 2023-10-10T04:00:00+01:00, 2023-10-10T04:30:00+01:00
0.06600000000000000000, 2023-10-10T04:30:00+01:00, 2023-10-10T05:00:00+01:00
0.07200000000000000000, 2023-10-10T05:00:00+01:00, 2023-10-10T05:30:00+01:00
0.04200000000000000000, 2023-10-10T05:30:00+01:00, 2023-10-10T06:00:00+01:00
0.05000000000000000000, 2023-10-10T06:00:00+01:00, 2023-10-10T06:30:00+01:00
0.04900000000000000000, 2023-10-10T06:30:00+01:00, 2023-10-10T07:00:00+01:00
0.20700000000000000000, 2023-10-10T07:00:00+01:00, 2023-10-10T07:30:00+01:00
0.12500000000000000000, 2023-10-10T07:30:00+01:00, 2023-10-10T08:00:00+01:00
0.12900000000000000000, 2023-10-10T08:00:00+01:00, 2023-10-10T08:30:00+01:00
0.04500000000000000000, 2023-10-10T08:30:00+01:00, 2023-10-10T09:00:00+01:00
0.04000000000000000000, 2023-10-10T09:00:00+01:00, 2023-10-10T09:30:00+01:00
0.04700000000000000000, 2023-10-10T09:30:00+01:00, 2023-10-10T10:00:00+01:00
0.04000000000000000000, 2023-10-10T10:00:00+01:00, 2023-10-10T10:30:00+01:00
0.04100000000000000000, 2023-10-10T10:30:00+01:00, 2023-10-10T11:00:00+01:00
0.04600000000000000000, 2023-10-10T11:00:00+01:00, 2023-10-10T11:30:00+01:00
0.04000000000000000000, 2023-10-10T11:30:00+01:00, 2023-10-10T12:00:00+01:00
0.04300000000000000000, 2023-10-10T12:00:00+01:00, 2023-10-10T12:30:00+01:00
0.04300000000000000000, 2023-10-10T12:30:00+01:00, 2023-10-10T13:00:00+01:00
0.04000000000000000000, 2023-10-10T13:00:00+01:00, 2023-10-10T13:30:00+01:00
0.04800000000000000000, 2023-10-10T13:30:00+01:00, 2023-10-10T14:00:00+01:00
0.04100000000000000000, 2023-10-10T14:00:00+01:00, 2023-10-10T14:30:00+01:00
0.04500000000000000000, 2023-10-10T14:30:00+01:00, 2023-10-10T15:00:00+01:00
0.05000000000000000000, 2023-10-10T15:00:00+01:00, 2023-10-10T15:30:00+01:00
0.04600000000000000000, 2023-10-10T15:30:00+01:00, 2023-10-10T16:00:00+01:00
0.07300000000000000000, 2023-10-10T16:00:00+01:00, 2023-10-10T16:30:00+01:00
0.12500000000000000000, 2023-10-10T16:30:00+01:00, 2023-10-10T17:00:00+01:00
0.79800000000000000000, 2023-10-10T17:00:00+01:00, 2023-10-10T17:30:00+01:00
0.69000000000000000000, 2023-10-10T17:30:00+01:00, 2023-10-10T18:00:00+01:00
0.16000000000000000000, 2023-10-10T18:00:00+01:00, 2023-10-10T18:30:00+01:00
0.30700000000000000000, 2023-10-10T18:30:00+01:00, 2023-10-10T19:00:00+01:00
0.62200000000000000000, 2023-10-10T19:00:00+01:00, 2023-10-10T19:30:00+01:00
0.21300000000000000000, 2023-10-10T19:30:00+01:00, 2023-10-10T20:00:00+01:00
0.22300000000000000000, 2023-10-10T20:00:00+01:00, 2023-10-10T20:30:00+01:00
0.21800000000000000000, 2023-10-10T20:30:00+01:00, 2023-10-10T21:00:00+01:00
0.15000000000000000000, 2023-10-10T21:00:00+01:00, 2023-10-10T21:30:00+01:00
0.72000000000000000000, 2023-10-10T21:30:00+01:00, 2023-10-10T22:00:00+01:00
0.08700000000000000000, 2023-10-10T22:00:00+01:00, 2023-10-10T22:30:00+01:00
0.12200000000000000000, 2023-10-10T22:30:00+01:00, 2023-10-10T23:00:00+01:00
0.33400000000000000000, 2023-10-10T23:00:00+01:00, 2023-10-10T23:30:00+01:00
0.07100000000000000000, 2023-10-10T23:30:00+01:00, 2023-10-11T00:00:00+01:00
0.06700000000000000000, 2023-10-11T00:00:00+01:00, 2023-10-11T00:30:00+01:00
0.14000000000000000000, 2023-10-11T00:30:00+01:00, 2023-10-11T01:00:00+01:00
0.53600000000000000000, 2023-10-11T01:00:00+01:00, 2023-10-11T01:30:00+01:00
0.04400000000000000000, 2023-10-11T01:30:00+01:00, 2023-10-11T02:00:00+01:00
0.04500000000000000000, 2023-10-11T02:00:00+01:00, 2023-10-11T02:30:00+01:00
0.04900000000000000000, 2023-10-11T02:30:00+01:00, 2023-10-11T03:00:00+01:00
0.04300000000000000000, 2023-10-11T03:00:00+01:00, 2023-10-11T03:30:00+01:00
0.04400000000000000000, 2023-10-11T03:30:00+01:00, 2023-10-11T04:00:00+01:00
0.04800000000000000000, 2023-10-11T04:00:00+01:00, 2023-10-11T04:30:00+01:00
0.04100000000000000000, 2023-10-11T04:30:00+01:00, 2023-10-11T05:00:00+01:00
0.04400000000000000000, 2023-10-11T05:00:00+01:00, 2023-10-11T05:30:00+01:00
0.04500000000000000000, 2023-10-11T05:30:00+01:00, 2023-10-11T06:00:00+01:00
0.04100000000000000000, 2023-10-11T06:00:00+01:00, 2023-10-11T06:30:00+01:00
0.04600000000000000000, 2023-10-11T06:30:00+01:00, 2023-10-11T07:00:00+01:00
0.23800000000000000000, 2023-10-11T07:00:00+01:00, 2023-10-11T07:30:00+01:00
0.16300000000000000000, 2023-10-11T07:30:00+01:00, 2023-10-11T08:00:00+01:00
0.09500000000000000000, 2023-10-11T08:00:00+01:00, 2023-10-11T08:30:00+01:00
0.04000000000000000000, 2023-10-11T08:30:00+01:00, 2023-10-11T09:00:00+01:00
0.04800000000000000000, 2023-10-11T09:00:00+01:00, 2023-10-11T09:30:00+01:00
0.04000000000000000000, 2023-10-11T09:30:00+01:00, 2023-10-11T10:00:00+01:00
0.04300000000000000000, 2023-10-11T10:00:00+01:00, 2023-10-11T10:30:00+01:00
0.04400000000000000000, 2023-10-11T10:30:00+01:00, 2023-10-11T11:00:00+01:00
0.04000000000000000000, 2023-10-11T11:00:00+01:00, 2023-10-11T11:30:00+01:00
0.04600000000000000000, 2023-10-11T11:30:00+01:00, 2023-10-11T12:00:00+01:00
0.04200000000000000000, 2023-10-11T12:00:00+01:00, 2023-10-11T12:30:00+01:00
0.04000000000000000000, 2023-10-11T12:30:00+01:00, 2023-10-11T13:00:00+01:00
0.04600000000000000000, 2023-10-11T13:00:00+01:00, 2023-10-11T13:30:00+01:00
0.04400000000000000000, 2023-10-11T13:30:00+01:00, 2023-10-11T14:00:00+01:00
0.04100000000000000000, 2023-10-11T14:00:00+01:00, 2023-10-11T14:30:00+01:00
0.05000000000000000000, 2023-10-11T14:30:00+01:00, 2023-10-11T15:00:00+01:00
0.04300000000000000000, 2023-10-11T15:00:00+01:00, 2023-10-11T15:30:00+01:00
0.05600000000000000000, 2023-10-11T15:30:00+01:00, 2023-10-11T16:00:00+01:00
0.08300000000000000000, 2023-10-11T16:00:00+01:00, 2023-10-11T16:30:00+01:00
0.11700000000000000000, 2023-10-11T16:30:00+01:00, 2023-10-11T17:00:00+01:00
0.13500000000000000000, 2023-10-11T17:00:00+01:00, 2023-10-11T17:30:00+01:00
0.27300000000000000000, 2023-10-11T17:30:00+01:00, 2023-10-11T18:00:00+01:00
0.26200000000000000000, 2023-10-11T18:00:00+01:00, 2023-10-11T18:30:00+01:00
0.14700000000000000000, 2023-10-11T18:30:00+01:00, 2023-10-11T19:00:00+01:00
0.24100000000000000000, 2023-10-11T19:00:00+01:00, 2023-10-11T19:30:00+01:00
0.24800000000000000000, 2023-10-11T19:30:00+01:00, 2023-10-11T20:00:00+01:00
0.23700000000000000000, 2023-10-11T20:00:00+01:00, 2023-10-11T20:30:00+01:00
0.86400000000000000000, 2023-10-11T20:30:00+01:00, 2023-10-11T21:00:00+01:00
0.20200000000000000000, 2023-10-11T21:00:00+01:00, 2023-10-11T21:30:00+01:00
0.20900000000000000000, 2023-10-11T21:30:00+01:00, 2023-10-11T22:00:00+01:00
0.15000000000000000000, 2023-10-11T22:00:00+01:00, 2023-10-11T22:30:00+01:00
0.15300000000000000000, 2023-10-11T22:30:00+01:00, 2023-10-11T23:00:00+01:00
0.15100000000000000000, 2023-10-11T23:00:00+01:00, 2023-10-11T23:30:00+01:00
0.06800000000000000000, 2023-10-11T23:30:00+01:00, 2023-10-12T00:00:00+01:00
0.04100000000000000000, 2023-10-12T00:00:00+01:00, 2023-10-12T00:30:00+01:00
0.04900000000000000000, 2023-10-12T00:30:00+01:00, 2023-10-12T01:00:00+01:00
0.04100000000000000000, 2023-10-12T01:00:00+01:00, 2023-10-12T01:30:00+01:00
0.04600000000000000000, 2023-10-12T01:30:00+01:00, 2023-10-12T02:00:00+01:00
0.04300000000000000000, 2023-10-12T02:00:00+01:00, 2023-10-12T02:30:00+01:00
0.04100000000000000000, 2023-10-12T02:30:00+01:00, 2023-10-12T03:00:00+01:00
0.04900000000000000000, 2023-10-12T03:00:00+01:00, 2023-10-12T03:30:00+01:00
0.04200000000000000000, 2023-10-12T03:30:00+01:00, 2023-10-12T04:00:00+01:00
0.04400000000000000000, 2023-10-12T04:00:00+01:00, 2023-10-12T04:30:00+01:00
0.04600000000000000000, 2023-10-12T04:30:00+01:00, 2023-10-12T05:00:00+01:00
0.04100000000000000000, 2023-10-12T05:00:00+01:00, 2023-10-12T05:30:00+01:00
0.04400000000000000000, 2023-10-12T05:30:00+01:00, 2023-10-12T06:00:00+01:00
0.04400000000000000000, 2023-10-12T06:00:00+01:00, 2023-10-12T06:30:00+01:00
0.04800000000000000000, 2023-10-12T06:30:00+01:00, 2023-10-12T07:00:00+01:00
0.13800000000000000000, 2023-10-12T07:00:00+01:00, 2023-10-12T07:30:00+01:00
0.18700000000000000000, 2023-10-12T07:30:00+01:00, 2023-10-12T08:00:00+01:00
0.06700000000000000000, 2023-10-12T08:00:00+01:00, 2023-10-12T08:30:00+01:00
0.04000000000000000000, 2023-10-12T08:30:00+01:00, 2023-10-12T09:00:00+01:00
0.04300000000000000000, 2023-10-12T09:00:00+01:00, 2023-10-12T09:30:00+01:00
0.04400000000000000000, 2023-10-12T09:30:00+01:00, 2023-10-12T10:00:00+01:00
0.03900000000000000000, 2023-10-12T10:00:00+01:00, 2023-10-12T10:30:00+01:00
0.06300000000000000000, 2023-10-12T10:30:00+01:00, 2023-10-12T11:00:00+01:00
0.06600000000000000000, 2023-10-12T11:00:00+01:00, 2023-10-12T11:30:00+01:00
0.09600000000000000000, 2023-10-12T11:30:00+01:00, 2023-10-12T12:00:00+01:00
0.23100000000000000000, 2023-10-12T12:00:00+01:00, 2023-10-12T12:30:00+01:00
0.29100000000000000000, 2023-10-12T12:30:00+01:00, 2023-10-12T13:00:00+01:00
0.10300000000000000000, 2023-10-12T13:00:00+01:00, 2023-10-12T13:30:00+01:00
0.07500000000000000000, 2023-10-12T13:30:00+01:00, 2023-10-12T14:00:00+01:00
0.23600000000000000000, 2023-10-12T14:00:00+01:00, 2023-10-12T14:30:00+01:00
0.45400000000000000000, 2023-10-12T14:30:00+01:00, 2023-10-12T15:00:00+01:00
0.39000000000000000000, 2023-10-12T15:00:00+01:00, 2023-10-12T15:30:00+01:00
0.66700000000000000000, 2023-10-12T15:30:00+01:00, 2023-10-12T16:00:00+01:00
0.65000000000000000000, 2023-10-12T16:00:00+01:00, 2023-10-12T16:30:00+01:00
0.34900000000000000000, 2023-10-12T16:30:00+01:00, 2023-10-12T17:00:00+01:00
0.08300000000000000000, 2023-10-12T17:00:00+01:00, 2023-10-12T17:30:00+01:00
0.35900000000000000000, 2023-10-12T17:30:00+01:00, 2023-10-12T18:00:00+01:00
0.22600000000000000000, 2023-10-12T18:00:00+01:00, 2023-10-12T18:30:00+01:00
0.24000000000000000000, 2023-10-12T18:30:00+01:00, 2023-10-12T19:00:00+01:00
0.27000000000000000000, 2023-10-12T19:00:00+01:00, 2023-10-12T19:30:00+01:00
0.16400000000000000000, 2023-10-12T19:30:00+01:00, 2023-10-12T20:00:00+01:00
0.23300000000000000000, 2023-10-12T20:00:00+01:00, 2023-10-12T20:30:00+01:00
0.21900000000000000000, 2023-10-12T20:30:00+01:00, 2023-10-12T21:00:00+01:00
0.16400000000000000000, 2023-10-12T21:00:00+01:00, 2023-10-12T21:30:00+01:00
0.97600000000000000000, 2023-10-12T21:30:00+01:00, 2023-10-12T22:00:00+01:00
0.16800000000000000000, 2023-10-12T22:00:00+01:00, 2023-10-12T22:30:00+01:00
0.12100000000000000000, 2023-10-12T22:30:00+01:00, 2023-10-12T23:00:00+01:00
0.07100000000000000000, 2023-10-12T23:00:00+01:00, 2023-10-12T23:30:00+01:00
0.04000000000000000000, 2023-10-12T23:30:00+01:00, 2023-10-13T00:00:00+01:00
0.04700000000000000000, 2023-10-13T00:00:00+01:00, 2023-10-13T00:30:00+01:00
0.04100000000000000000, 2023-10-13T00:30:00+01:00, 2023-10-13T01:00:00+01:00
0.04200000000000000000, 2023-10-13T01:00:00+01:00, 2023-10-13T01:30:00+01:00
0.04600000000000000000, 2023-10-13T01:30:00+01:00, 2023-10-13T02:00:00+01:00
0.04000000000000000000, 2023-10-13T02:00:00+01:00, 2023-10-13T02:30:00+01:00
0.04400000000000000000, 2023-10-13T02:30:00+01:00, 2023-10-13T03:00:00+01:00
0.04400000000000000000, 2023-10-13T03:00:00+01:00, 2023-10-13T03:30:00+01:00
0.04000000000000000000, 2023-10-13T03:30:00+01:00, 2023-10-13T04:00:00+01:00
0.04500000000000000000, 2023-10-13T04:00:00+01:00, 2023-10-13T04:30:00+01:00
0.04300000000000000000, 2023-10-13T04:30:00+01:00, 2023-10-13T05:00:00+01:00
0.04000000000000000000, 2023-10-13T05:00:00+01:00, 2023-10-13T05:30:00+01:00
0.04400000000000000000, 2023-10-13T05:30:00+01:00, 2023-10-13T06:00:00+01:00
0.04400000000000000000, 2023-10-13T06:00:00+01:00, 2023-10-13T06:30:00+01:00
0.04100000000000000000, 2023-10-13T06:30:00+01:00, 2023-10-13T07:00:00+01:00
0.16600000000000000000, 2023-10-13T07:00:00+01:00, 2023-10-13T07:30:00+01:00
0.18000000000000000000, 2023-10-13T07:30:00+01:00, 2023-10-13T08:00:00+01:00
0.12300000000000000000, 2023-10-13T08:00:00+01:00, 2023-10-13T08:30:00+01:00
0.35500000000000000000, 2023-10-13T08:30:00+01:00, 2023-10-13T09:00:00+01:00
0.09900000000000000000, 2023-10-13T09:00:00+01:00, 2023-10-13T09:30:00+01:00
0.09300000000000000000, 2023-10-13T09:30:00+01:00, 2023-10-13T10:00:00+01:00
0.06900000000000000000, 2023-10-13T10:00:00+01:00, 2023-10-13T10:30:00+01:00
0.58600000000000000000, 2023-10-13T10:30:00+01:00, 2023-10-13T11:00:00+01:00
0.04300000000000000000, 2023-10-13T11:00:00+01:00, 2023-10-13T11:30:00+01:00
0.04500000000000000000, 2023-10-13T11:30:00+01:00, 2023-10-13T12:00:00+01:00
0.04300000000000000000, 2023-10-13T12:00:00+01:00, 2023-10-13T12:30:00+01:00
0.04200000000000000000, 2023-10-13T12:30:00+01:00, 2023-10-13T13:00:00+01:00
0.04600000000000000000, 2023-10-13T13:00:00+01:00, 2023-10-13T13:30:00+01:00
0.04000000000000000000, 2023-10-13T13:30:00+01:00, 2023-10-13T14:00:00+01:00
0.04300000000000000000, 2023-10-13T14:00:00+01:00, 2023-10-13T14:30:00+01:00
0.04400000000000000000, 2023-10-13T14:30:00+01:00, 2023-10-13T15:00:00+01:00
0.04200000000000000000, 2023-10-13T15:00:00+01:00, 2023-10-13T15:30:00+01:00
0.17200000000000000000, 2023-10-13T15:30:00+01:00, 2023-10-13T16:00:00+01:00
0.12700000000000000000, 2023-10-13T16:00:00+01:00, 2023-10-13T16:30:00+01:00
0.15100000000000000000, 2023-10-13T16:30:00+01:00, 2023-10-13T17:00:00+01:00
0.15700000000000000000, 2023-10-13T17:00:00+01:00, 2023-10-13T17:30:00+01:00
0.65000000000000000000, 2023-10-13T17:30:00+01:00, 2023-10-13T18:00:00+01:00
0.33800000000000000000, 2023-10-13T18:00:00+01:00, 2023-10-13T18:30:00+01:00
0.17800000000000000000, 2023-10-13T18:30:00+01:00, 2023-10-13T19:00:00+01:00
0.34000000000000000000, 2023-10-13T19:00:00+01:00, 2023-10-13T19:30:00+01:00
0.28500000000000000000, 2023-10-13T19:30:00+01:00, 2023-10-13T20:00:00+01:00
0.22200000000000000000, 2023-10-13T20:00:00+01:00, 2023-10-13T20:30:00+01:00
0.20700000000000000000, 2023-10-13T20:30:00+01:00, 2023-10-13T21:00:00+01:00
1.0070000000000000, 2023-10-13T21:00:00+01:00, 2023-10-13T21:30:00+01:00
0.18500000000000000000, 2023-10-13T21:30:00+01:00, 2023-10-13T22:00:00+01:00
0.09300000000000000000, 2023-10-13T22:00:00+01:00, 2023-10-13T22:30:00+01:00
0.10200000000000000000, 2023-10-13T22:30:00+01:00, 2023-10-13T23:00:00+01:00
0.07200000000000000000, 2023-10-13T23:00:00+01:00, 2023-10-13T23:30:00+01:00
0.05100000000000000000, 2023-10-13T23:30:00+01:00, 2023-10-14T00:00:00+01:00
0.04500000000000000000, 2023-10-14T00:00:00+01:00, 2023-10-14T00:30:00+01:00
0.04400000000000000000, 2023-10-14T00:30:00+01:00, 2023-10-14T01:00:00+01:00
